"","date","hits","keyword","geo","gprop","category"
"12494",2012-06-23 22:00:00,1,"charity people","GB","web",0
"12495",2012-06-30 22:00:00,1,"charity people","GB","web",0
"12496",2012-07-07 22:00:00,1,"charity people","GB","web",0
"12497",2012-07-14 22:00:00,1,"charity people","GB","web",0
"12498",2012-07-21 22:00:00,0,"charity people","GB","web",0
"12499",2012-07-28 22:00:00,1,"charity people","GB","web",0
"12500",2012-08-04 22:00:00,1,"charity people","GB","web",0
"12501",2012-08-11 22:00:00,1,"charity people","GB","web",0
"12502",2012-08-18 22:00:00,0,"charity people","GB","web",0
"12503",2012-08-25 22:00:00,0,"charity people","GB","web",0
"12504",2012-09-01 22:00:00,1,"charity people","GB","web",0
"12505",2012-09-08 22:00:00,1,"charity people","GB","web",0
"12506",2012-09-15 22:00:00,1,"charity people","GB","web",0
"12507",2012-09-22 22:00:00,1,"charity people","GB","web",0
"12508",2012-09-29 22:00:00,1,"charity people","GB","web",0
"12509",2012-10-06 22:00:00,1,"charity people","GB","web",0
"12510",2012-10-13 22:00:00,1,"charity people","GB","web",0
"12511",2012-10-20 22:00:00,1,"charity people","GB","web",0
"12512",2012-10-27 22:00:00,1,"charity people","GB","web",0
"12513",2012-11-03 23:00:00,1,"charity people","GB","web",0
"12514",2012-11-10 23:00:00,1,"charity people","GB","web",0
"12515",2012-11-17 23:00:00,1,"charity people","GB","web",0
"12516",2012-11-24 23:00:00,1,"charity people","GB","web",0
"12517",2012-12-01 23:00:00,1,"charity people","GB","web",0
"12518",2012-12-08 23:00:00,1,"charity people","GB","web",0
"12519",2012-12-15 23:00:00,1,"charity people","GB","web",0
"12520",2012-12-22 23:00:00,0,"charity people","GB","web",0
"12521",2012-12-29 23:00:00,0,"charity people","GB","web",0
"12522",2013-01-05 23:00:00,1,"charity people","GB","web",0
"12523",2013-01-12 23:00:00,1,"charity people","GB","web",0
"12524",2013-01-19 23:00:00,1,"charity people","GB","web",0
"12525",2013-01-26 23:00:00,1,"charity people","GB","web",0
"12526",2013-02-02 23:00:00,1,"charity people","GB","web",0
"12527",2013-02-09 23:00:00,1,"charity people","GB","web",0
"12528",2013-02-16 23:00:00,1,"charity people","GB","web",0
"12529",2013-02-23 23:00:00,1,"charity people","GB","web",0
"12530",2013-03-02 23:00:00,1,"charity people","GB","web",0
"12531",2013-03-09 23:00:00,1,"charity people","GB","web",0
"12532",2013-03-16 23:00:00,1,"charity people","GB","web",0
"12533",2013-03-23 23:00:00,1,"charity people","GB","web",0
"12534",2013-03-30 23:00:00,0,"charity people","GB","web",0
"12535",2013-04-06 22:00:00,1,"charity people","GB","web",0
"12536",2013-04-13 22:00:00,1,"charity people","GB","web",0
"12537",2013-04-20 22:00:00,1,"charity people","GB","web",0
"12538",2013-04-27 22:00:00,1,"charity people","GB","web",0
"12539",2013-05-04 22:00:00,1,"charity people","GB","web",0
"12540",2013-05-11 22:00:00,1,"charity people","GB","web",0
"12541",2013-05-18 22:00:00,1,"charity people","GB","web",0
"12542",2013-05-25 22:00:00,1,"charity people","GB","web",0
"12543",2013-06-01 22:00:00,1,"charity people","GB","web",0
"12544",2013-06-08 22:00:00,1,"charity people","GB","web",0
"12545",2013-06-15 22:00:00,1,"charity people","GB","web",0
"12546",2013-06-22 22:00:00,1,"charity people","GB","web",0
"12547",2013-06-29 22:00:00,1,"charity people","GB","web",0
"12548",2013-07-06 22:00:00,1,"charity people","GB","web",0
"12549",2013-07-13 22:00:00,1,"charity people","GB","web",0
"12550",2013-07-20 22:00:00,1,"charity people","GB","web",0
"12551",2013-07-27 22:00:00,0,"charity people","GB","web",0
"12552",2013-08-03 22:00:00,1,"charity people","GB","web",0
"12553",2013-08-10 22:00:00,0,"charity people","GB","web",0
"12554",2013-08-17 22:00:00,1,"charity people","GB","web",0
"12555",2013-08-24 22:00:00,0,"charity people","GB","web",0
"12556",2013-08-31 22:00:00,1,"charity people","GB","web",0
"12557",2013-09-07 22:00:00,1,"charity people","GB","web",0
"12558",2013-09-14 22:00:00,1,"charity people","GB","web",0
"12559",2013-09-21 22:00:00,1,"charity people","GB","web",0
"12560",2013-09-28 22:00:00,1,"charity people","GB","web",0
"12561",2013-10-05 22:00:00,1,"charity people","GB","web",0
"12562",2013-10-12 22:00:00,1,"charity people","GB","web",0
"12563",2013-10-19 22:00:00,1,"charity people","GB","web",0
"12564",2013-10-26 22:00:00,1,"charity people","GB","web",0
"12565",2013-11-02 23:00:00,1,"charity people","GB","web",0
"12566",2013-11-09 23:00:00,1,"charity people","GB","web",0
"12567",2013-11-16 23:00:00,1,"charity people","GB","web",0
"12568",2013-11-23 23:00:00,1,"charity people","GB","web",0
"12569",2013-11-30 23:00:00,1,"charity people","GB","web",0
"12570",2013-12-07 23:00:00,1,"charity people","GB","web",0
"12571",2013-12-14 23:00:00,1,"charity people","GB","web",0
"12572",2013-12-21 23:00:00,0,"charity people","GB","web",0
"12573",2013-12-28 23:00:00,1,"charity people","GB","web",0
"12574",2014-01-04 23:00:00,1,"charity people","GB","web",0
"12575",2014-01-11 23:00:00,1,"charity people","GB","web",0
"12576",2014-01-18 23:00:00,1,"charity people","GB","web",0
"12577",2014-01-25 23:00:00,1,"charity people","GB","web",0
"12578",2014-02-01 23:00:00,1,"charity people","GB","web",0
"12579",2014-02-08 23:00:00,1,"charity people","GB","web",0
"12580",2014-02-15 23:00:00,0,"charity people","GB","web",0
"12581",2014-02-22 23:00:00,1,"charity people","GB","web",0
"12582",2014-03-01 23:00:00,1,"charity people","GB","web",0
"12583",2014-03-08 23:00:00,1,"charity people","GB","web",0
"12584",2014-03-15 23:00:00,1,"charity people","GB","web",0
"12585",2014-03-22 23:00:00,1,"charity people","GB","web",0
"12586",2014-03-29 23:00:00,1,"charity people","GB","web",0
"12587",2014-04-05 22:00:00,0,"charity people","GB","web",0
"12588",2014-04-12 22:00:00,1,"charity people","GB","web",0
"12589",2014-04-19 22:00:00,0,"charity people","GB","web",0
"12590",2014-04-26 22:00:00,1,"charity people","GB","web",0
"12591",2014-05-03 22:00:00,1,"charity people","GB","web",0
"12592",2014-05-10 22:00:00,1,"charity people","GB","web",0
"12593",2014-05-17 22:00:00,1,"charity people","GB","web",0
"12594",2014-05-24 22:00:00,0,"charity people","GB","web",0
"12595",2014-05-31 22:00:00,1,"charity people","GB","web",0
"12596",2014-06-07 22:00:00,1,"charity people","GB","web",0
"12597",2014-06-14 22:00:00,0,"charity people","GB","web",0
"12598",2014-06-21 22:00:00,0,"charity people","GB","web",0
"12599",2014-06-28 22:00:00,1,"charity people","GB","web",0
"12600",2014-07-05 22:00:00,1,"charity people","GB","web",0
"12601",2014-07-12 22:00:00,0,"charity people","GB","web",0
"12602",2014-07-19 22:00:00,1,"charity people","GB","web",0
"12603",2014-07-26 22:00:00,0,"charity people","GB","web",0
"12604",2014-08-02 22:00:00,1,"charity people","GB","web",0
"12605",2014-08-09 22:00:00,0,"charity people","GB","web",0
"12606",2014-08-16 22:00:00,1,"charity people","GB","web",0
"12607",2014-08-23 22:00:00,1,"charity people","GB","web",0
"12608",2014-08-30 22:00:00,1,"charity people","GB","web",0
"12609",2014-09-06 22:00:00,1,"charity people","GB","web",0
"12610",2014-09-13 22:00:00,1,"charity people","GB","web",0
"12611",2014-09-20 22:00:00,1,"charity people","GB","web",0
"12612",2014-09-27 22:00:00,1,"charity people","GB","web",0
"12613",2014-10-04 22:00:00,1,"charity people","GB","web",0
"12614",2014-10-11 22:00:00,1,"charity people","GB","web",0
"12615",2014-10-18 22:00:00,1,"charity people","GB","web",0
"12616",2014-10-25 22:00:00,1,"charity people","GB","web",0
"12617",2014-11-01 23:00:00,1,"charity people","GB","web",0
"12618",2014-11-08 23:00:00,1,"charity people","GB","web",0
"12619",2014-11-15 23:00:00,1,"charity people","GB","web",0
"12620",2014-11-22 23:00:00,1,"charity people","GB","web",0
"12621",2014-11-29 23:00:00,1,"charity people","GB","web",0
"12622",2014-12-06 23:00:00,1,"charity people","GB","web",0
"12623",2014-12-13 23:00:00,1,"charity people","GB","web",0
"12624",2014-12-20 23:00:00,0,"charity people","GB","web",0
"12625",2014-12-27 23:00:00,0,"charity people","GB","web",0
"12626",2015-01-03 23:00:00,1,"charity people","GB","web",0
"12627",2015-01-10 23:00:00,1,"charity people","GB","web",0
"12628",2015-01-17 23:00:00,1,"charity people","GB","web",0
"12629",2015-01-24 23:00:00,1,"charity people","GB","web",0
"12630",2015-01-31 23:00:00,1,"charity people","GB","web",0
"12631",2015-02-07 23:00:00,1,"charity people","GB","web",0
"12632",2015-02-14 23:00:00,1,"charity people","GB","web",0
"12633",2015-02-21 23:00:00,1,"charity people","GB","web",0
"12634",2015-02-28 23:00:00,1,"charity people","GB","web",0
"12635",2015-03-07 23:00:00,1,"charity people","GB","web",0
"12636",2015-03-14 23:00:00,1,"charity people","GB","web",0
"12637",2015-03-21 23:00:00,1,"charity people","GB","web",0
"12638",2015-03-28 23:00:00,1,"charity people","GB","web",0
"12639",2015-04-04 22:00:00,0,"charity people","GB","web",0
"12640",2015-04-11 22:00:00,1,"charity people","GB","web",0
"12641",2015-04-18 22:00:00,1,"charity people","GB","web",0
"12642",2015-04-25 22:00:00,1,"charity people","GB","web",0
"12643",2015-05-02 22:00:00,1,"charity people","GB","web",0
"12644",2015-05-09 22:00:00,1,"charity people","GB","web",0
"12645",2015-05-16 22:00:00,1,"charity people","GB","web",0
"12646",2015-05-23 22:00:00,0,"charity people","GB","web",0
"12647",2015-05-30 22:00:00,0,"charity people","GB","web",0
"12648",2015-06-06 22:00:00,0,"charity people","GB","web",0
"12649",2015-06-13 22:00:00,1,"charity people","GB","web",0
"12650",2015-06-20 22:00:00,1,"charity people","GB","web",0
"12651",2015-06-27 22:00:00,1,"charity people","GB","web",0
"12652",2015-07-04 22:00:00,1,"charity people","GB","web",0
"12653",2015-07-11 22:00:00,1,"charity people","GB","web",0
"12654",2015-07-18 22:00:00,1,"charity people","GB","web",0
"12655",2015-07-25 22:00:00,1,"charity people","GB","web",0
"12656",2015-08-01 22:00:00,1,"charity people","GB","web",0
"12657",2015-08-08 22:00:00,0,"charity people","GB","web",0
"12658",2015-08-15 22:00:00,1,"charity people","GB","web",0
"12659",2015-08-22 22:00:00,1,"charity people","GB","web",0
"12660",2015-08-29 22:00:00,1,"charity people","GB","web",0
"12661",2015-09-05 22:00:00,1,"charity people","GB","web",0
"12662",2015-09-12 22:00:00,1,"charity people","GB","web",0
"12663",2015-09-19 22:00:00,1,"charity people","GB","web",0
"12664",2015-09-26 22:00:00,1,"charity people","GB","web",0
"12665",2015-10-03 22:00:00,1,"charity people","GB","web",0
"12666",2015-10-10 22:00:00,1,"charity people","GB","web",0
"12667",2015-10-17 22:00:00,1,"charity people","GB","web",0
"12668",2015-10-24 22:00:00,1,"charity people","GB","web",0
"12669",2015-10-31 23:00:00,1,"charity people","GB","web",0
"12670",2015-11-07 23:00:00,1,"charity people","GB","web",0
"12671",2015-11-14 23:00:00,1,"charity people","GB","web",0
"12672",2015-11-21 23:00:00,1,"charity people","GB","web",0
"12673",2015-11-28 23:00:00,1,"charity people","GB","web",0
"12674",2015-12-05 23:00:00,1,"charity people","GB","web",0
"12675",2015-12-12 23:00:00,1,"charity people","GB","web",0
"12676",2015-12-19 23:00:00,0,"charity people","GB","web",0
"12677",2015-12-26 23:00:00,0,"charity people","GB","web",0
"12678",2016-01-02 23:00:00,1,"charity people","GB","web",0
"12679",2016-01-09 23:00:00,1,"charity people","GB","web",0
"12680",2016-01-16 23:00:00,1,"charity people","GB","web",0
"12681",2016-01-23 23:00:00,1,"charity people","GB","web",0
"12682",2016-01-30 23:00:00,1,"charity people","GB","web",0
"12683",2016-02-06 23:00:00,1,"charity people","GB","web",0
"12684",2016-02-13 23:00:00,1,"charity people","GB","web",0
"12685",2016-02-20 23:00:00,1,"charity people","GB","web",0
"12686",2016-02-27 23:00:00,1,"charity people","GB","web",0
"12687",2016-03-05 23:00:00,1,"charity people","GB","web",0
"12688",2016-03-12 23:00:00,1,"charity people","GB","web",0
"12689",2016-03-19 23:00:00,1,"charity people","GB","web",0
"12690",2016-03-26 23:00:00,1,"charity people","GB","web",0
"12691",2016-04-02 22:00:00,1,"charity people","GB","web",0
"12692",2016-04-09 22:00:00,1,"charity people","GB","web",0
"12693",2016-04-16 22:00:00,1,"charity people","GB","web",0
"12694",2016-04-23 22:00:00,1,"charity people","GB","web",0
"12695",2016-04-30 22:00:00,0,"charity people","GB","web",0
"12696",2016-05-07 22:00:00,1,"charity people","GB","web",0
"12697",2016-05-14 22:00:00,0,"charity people","GB","web",0
"12698",2016-05-21 22:00:00,1,"charity people","GB","web",0
"12699",2016-05-28 22:00:00,0,"charity people","GB","web",0
"12700",2016-06-04 22:00:00,1,"charity people","GB","web",0
"12701",2016-06-11 22:00:00,1,"charity people","GB","web",0
"12702",2016-06-18 22:00:00,1,"charity people","GB","web",0
"12703",2016-06-25 22:00:00,1,"charity people","GB","web",0
"12704",2016-07-02 22:00:00,0,"charity people","GB","web",0
"12705",2016-07-09 22:00:00,0,"charity people","GB","web",0
"12706",2016-07-16 22:00:00,0,"charity people","GB","web",0
"12707",2016-07-23 22:00:00,0,"charity people","GB","web",0
"12708",2016-07-30 22:00:00,1,"charity people","GB","web",0
"12709",2016-08-06 22:00:00,0,"charity people","GB","web",0
"12710",2016-08-13 22:00:00,0,"charity people","GB","web",0
"12711",2016-08-20 22:00:00,0,"charity people","GB","web",0
"12712",2016-08-27 22:00:00,1,"charity people","GB","web",0
"12713",2016-09-03 22:00:00,1,"charity people","GB","web",0
"12714",2016-09-10 22:00:00,1,"charity people","GB","web",0
"12715",2016-09-17 22:00:00,1,"charity people","GB","web",0
"12716",2016-09-24 22:00:00,1,"charity people","GB","web",0
"12717",2016-10-01 22:00:00,1,"charity people","GB","web",0
"12718",2016-10-08 22:00:00,1,"charity people","GB","web",0
"12719",2016-10-15 22:00:00,1,"charity people","GB","web",0
"12720",2016-10-22 22:00:00,1,"charity people","GB","web",0
"12721",2016-10-29 22:00:00,1,"charity people","GB","web",0
"12722",2016-11-05 23:00:00,1,"charity people","GB","web",0
"12723",2016-11-12 23:00:00,1,"charity people","GB","web",0
"12724",2016-11-19 23:00:00,0,"charity people","GB","web",0
"12725",2016-11-26 23:00:00,1,"charity people","GB","web",0
"12726",2016-12-03 23:00:00,1,"charity people","GB","web",0
"12727",2016-12-10 23:00:00,1,"charity people","GB","web",0
"12728",2016-12-17 23:00:00,1,"charity people","GB","web",0
"12729",2016-12-24 23:00:00,0,"charity people","GB","web",0
"12730",2016-12-31 23:00:00,1,"charity people","GB","web",0
"12731",2017-01-07 23:00:00,1,"charity people","GB","web",0
"12732",2017-01-14 23:00:00,1,"charity people","GB","web",0
"12733",2017-01-21 23:00:00,1,"charity people","GB","web",0
"12734",2017-01-28 23:00:00,1,"charity people","GB","web",0
"12735",2017-02-04 23:00:00,1,"charity people","GB","web",0
"12736",2017-02-11 23:00:00,1,"charity people","GB","web",0
"12737",2017-02-18 23:00:00,1,"charity people","GB","web",0
"12738",2017-02-25 23:00:00,1,"charity people","GB","web",0
"12739",2017-03-04 23:00:00,1,"charity people","GB","web",0
"12740",2017-03-11 23:00:00,1,"charity people","GB","web",0
"13001",2012-03-24 23:00:00,0,"charity collection","GB","web",0
"13002",2012-03-31 22:00:00,1,"charity collection","GB","web",0
"13003",2012-04-07 22:00:00,1,"charity collection","GB","web",0
"13004",2012-04-14 22:00:00,1,"charity collection","GB","web",0
"13005",2012-04-21 22:00:00,1,"charity collection","GB","web",0
"13006",2012-04-28 22:00:00,1,"charity collection","GB","web",0
"13007",2012-05-05 22:00:00,1,"charity collection","GB","web",0
"13008",2012-05-12 22:00:00,1,"charity collection","GB","web",0
"13009",2012-05-19 22:00:00,1,"charity collection","GB","web",0
"13010",2012-05-26 22:00:00,1,"charity collection","GB","web",0
"13011",2012-06-02 22:00:00,0,"charity collection","GB","web",0
"13012",2012-06-09 22:00:00,0,"charity collection","GB","web",0
"13013",2012-06-16 22:00:00,1,"charity collection","GB","web",0
"13014",2012-06-23 22:00:00,1,"charity collection","GB","web",0
"13015",2012-06-30 22:00:00,0,"charity collection","GB","web",0
"13016",2012-07-07 22:00:00,1,"charity collection","GB","web",0
"13017",2012-07-14 22:00:00,1,"charity collection","GB","web",0
"13018",2012-07-21 22:00:00,1,"charity collection","GB","web",0
"13019",2012-07-28 22:00:00,0,"charity collection","GB","web",0
"13020",2012-08-04 22:00:00,1,"charity collection","GB","web",0
"13021",2012-08-11 22:00:00,1,"charity collection","GB","web",0
"13022",2012-08-18 22:00:00,1,"charity collection","GB","web",0
"13023",2012-08-25 22:00:00,1,"charity collection","GB","web",0
"13024",2012-09-01 22:00:00,1,"charity collection","GB","web",0
"13025",2012-09-08 22:00:00,1,"charity collection","GB","web",0
"13026",2012-09-15 22:00:00,0,"charity collection","GB","web",0
"13027",2012-09-22 22:00:00,1,"charity collection","GB","web",0
"13028",2012-09-29 22:00:00,1,"charity collection","GB","web",0
"13029",2012-10-06 22:00:00,1,"charity collection","GB","web",0
"13030",2012-10-13 22:00:00,1,"charity collection","GB","web",0
"13031",2012-10-20 22:00:00,1,"charity collection","GB","web",0
"13032",2012-10-27 22:00:00,0,"charity collection","GB","web",0
"13033",2012-11-03 23:00:00,0,"charity collection","GB","web",0
"13034",2012-11-10 23:00:00,1,"charity collection","GB","web",0
"13035",2012-11-17 23:00:00,1,"charity collection","GB","web",0
"13036",2012-11-24 23:00:00,0,"charity collection","GB","web",0
"13037",2012-12-01 23:00:00,0,"charity collection","GB","web",0
"13038",2012-12-08 23:00:00,0,"charity collection","GB","web",0
"13039",2012-12-15 23:00:00,0,"charity collection","GB","web",0
"13040",2012-12-22 23:00:00,0,"charity collection","GB","web",0
"13041",2012-12-29 23:00:00,0,"charity collection","GB","web",0
"13042",2013-01-05 23:00:00,1,"charity collection","GB","web",0
"13043",2013-01-12 23:00:00,0,"charity collection","GB","web",0
"13044",2013-01-19 23:00:00,0,"charity collection","GB","web",0
"13045",2013-01-26 23:00:00,1,"charity collection","GB","web",0
"13046",2013-02-02 23:00:00,1,"charity collection","GB","web",0
"13047",2013-02-09 23:00:00,0,"charity collection","GB","web",0
"13048",2013-02-16 23:00:00,1,"charity collection","GB","web",0
"13049",2013-02-23 23:00:00,0,"charity collection","GB","web",0
"13050",2013-03-02 23:00:00,0,"charity collection","GB","web",0
"13051",2013-03-09 23:00:00,0,"charity collection","GB","web",0
"13052",2013-03-16 23:00:00,0,"charity collection","GB","web",0
"13053",2013-03-23 23:00:00,0,"charity collection","GB","web",0
"13054",2013-03-30 23:00:00,0,"charity collection","GB","web",0
"13055",2013-04-06 22:00:00,1,"charity collection","GB","web",0
"13056",2013-04-13 22:00:00,1,"charity collection","GB","web",0
"13057",2013-04-20 22:00:00,1,"charity collection","GB","web",0
"13058",2013-04-27 22:00:00,1,"charity collection","GB","web",0
"13059",2013-05-04 22:00:00,1,"charity collection","GB","web",0
"13060",2013-05-11 22:00:00,1,"charity collection","GB","web",0
"13061",2013-05-18 22:00:00,0,"charity collection","GB","web",0
"13062",2013-05-25 22:00:00,0,"charity collection","GB","web",0
"13063",2013-06-01 22:00:00,0,"charity collection","GB","web",0
"13064",2013-06-08 22:00:00,1,"charity collection","GB","web",0
"13065",2013-06-15 22:00:00,0,"charity collection","GB","web",0
"13066",2013-06-22 22:00:00,0,"charity collection","GB","web",0
"13067",2013-06-29 22:00:00,1,"charity collection","GB","web",0
"13068",2013-07-06 22:00:00,1,"charity collection","GB","web",0
"13069",2013-07-13 22:00:00,1,"charity collection","GB","web",0
"13070",2013-07-20 22:00:00,1,"charity collection","GB","web",0
"13071",2013-07-27 22:00:00,1,"charity collection","GB","web",0
"13072",2013-08-03 22:00:00,1,"charity collection","GB","web",0
"13073",2013-08-10 22:00:00,0,"charity collection","GB","web",0
"13074",2013-08-17 22:00:00,0,"charity collection","GB","web",0
"13075",2013-08-24 22:00:00,0,"charity collection","GB","web",0
"13076",2013-08-31 22:00:00,0,"charity collection","GB","web",0
"13077",2013-09-07 22:00:00,1,"charity collection","GB","web",0
"13078",2013-09-14 22:00:00,1,"charity collection","GB","web",0
"13079",2013-09-21 22:00:00,1,"charity collection","GB","web",0
"13080",2013-09-28 22:00:00,1,"charity collection","GB","web",0
"13081",2013-10-05 22:00:00,1,"charity collection","GB","web",0
"13082",2013-10-12 22:00:00,1,"charity collection","GB","web",0
"13083",2013-10-19 22:00:00,1,"charity collection","GB","web",0
"13084",2013-10-26 22:00:00,1,"charity collection","GB","web",0
"13085",2013-11-02 23:00:00,0,"charity collection","GB","web",0
"13086",2013-11-09 23:00:00,1,"charity collection","GB","web",0
"13087",2013-11-16 23:00:00,0,"charity collection","GB","web",0
"13088",2013-11-23 23:00:00,1,"charity collection","GB","web",0
"13089",2013-11-30 23:00:00,1,"charity collection","GB","web",0
"13090",2013-12-07 23:00:00,1,"charity collection","GB","web",0
"13091",2013-12-14 23:00:00,0,"charity collection","GB","web",0
"13092",2013-12-21 23:00:00,0,"charity collection","GB","web",0
"13093",2013-12-28 23:00:00,1,"charity collection","GB","web",0
"13094",2014-01-04 23:00:00,1,"charity collection","GB","web",0
"13095",2014-01-11 23:00:00,1,"charity collection","GB","web",0
"13096",2014-01-18 23:00:00,1,"charity collection","GB","web",0
"13097",2014-01-25 23:00:00,1,"charity collection","GB","web",0
"13098",2014-02-01 23:00:00,1,"charity collection","GB","web",0
"13099",2014-02-08 23:00:00,1,"charity collection","GB","web",0
"13100",2014-02-15 23:00:00,1,"charity collection","GB","web",0
"13101",2014-02-22 23:00:00,1,"charity collection","GB","web",0
"13102",2014-03-01 23:00:00,1,"charity collection","GB","web",0
"13103",2014-03-08 23:00:00,0,"charity collection","GB","web",0
"13104",2014-03-15 23:00:00,1,"charity collection","GB","web",0
"13105",2014-03-22 23:00:00,1,"charity collection","GB","web",0
"13106",2014-03-29 23:00:00,1,"charity collection","GB","web",0
"13107",2014-04-05 22:00:00,1,"charity collection","GB","web",0
"13108",2014-04-12 22:00:00,0,"charity collection","GB","web",0
"13109",2014-04-19 22:00:00,1,"charity collection","GB","web",0
"13110",2014-04-26 22:00:00,1,"charity collection","GB","web",0
"13111",2014-05-03 22:00:00,1,"charity collection","GB","web",0
"13112",2014-05-10 22:00:00,1,"charity collection","GB","web",0
"13113",2014-05-17 22:00:00,0,"charity collection","GB","web",0
"13114",2014-05-24 22:00:00,1,"charity collection","GB","web",0
"13115",2014-05-31 22:00:00,0,"charity collection","GB","web",0
"13116",2014-06-07 22:00:00,0,"charity collection","GB","web",0
"13117",2014-06-14 22:00:00,1,"charity collection","GB","web",0
"13118",2014-06-21 22:00:00,1,"charity collection","GB","web",0
"13119",2014-06-28 22:00:00,0,"charity collection","GB","web",0
"13120",2014-07-05 22:00:00,1,"charity collection","GB","web",0
"13121",2014-07-12 22:00:00,1,"charity collection","GB","web",0
"13122",2014-07-19 22:00:00,1,"charity collection","GB","web",0
"13123",2014-07-26 22:00:00,1,"charity collection","GB","web",0
"13124",2014-08-02 22:00:00,1,"charity collection","GB","web",0
"13125",2014-08-09 22:00:00,1,"charity collection","GB","web",0
"13126",2014-08-16 22:00:00,1,"charity collection","GB","web",0
"13127",2014-08-23 22:00:00,1,"charity collection","GB","web",0
"13128",2014-08-30 22:00:00,1,"charity collection","GB","web",0
"13129",2014-09-06 22:00:00,1,"charity collection","GB","web",0
"13130",2014-09-13 22:00:00,1,"charity collection","GB","web",0
"13131",2014-09-20 22:00:00,1,"charity collection","GB","web",0
"13132",2014-09-27 22:00:00,1,"charity collection","GB","web",0
"13133",2014-10-04 22:00:00,1,"charity collection","GB","web",0
"13134",2014-10-11 22:00:00,1,"charity collection","GB","web",0
"13135",2014-10-18 22:00:00,1,"charity collection","GB","web",0
"13136",2014-10-25 22:00:00,1,"charity collection","GB","web",0
"13137",2014-11-01 23:00:00,1,"charity collection","GB","web",0
"13138",2014-11-08 23:00:00,1,"charity collection","GB","web",0
"13139",2014-11-15 23:00:00,1,"charity collection","GB","web",0
"13140",2014-11-22 23:00:00,1,"charity collection","GB","web",0
"13141",2014-11-29 23:00:00,1,"charity collection","GB","web",0
"13142",2014-12-06 23:00:00,1,"charity collection","GB","web",0
"13143",2014-12-13 23:00:00,1,"charity collection","GB","web",0
"13144",2014-12-20 23:00:00,0,"charity collection","GB","web",0
"13145",2014-12-27 23:00:00,1,"charity collection","GB","web",0
"13146",2015-01-03 23:00:00,1,"charity collection","GB","web",0
"13147",2015-01-10 23:00:00,1,"charity collection","GB","web",0
"13148",2015-01-17 23:00:00,1,"charity collection","GB","web",0
"13149",2015-01-24 23:00:00,1,"charity collection","GB","web",0
"13150",2015-01-31 23:00:00,0,"charity collection","GB","web",0
"13151",2015-02-07 23:00:00,1,"charity collection","GB","web",0
"13152",2015-02-14 23:00:00,1,"charity collection","GB","web",0
"13153",2015-02-21 23:00:00,1,"charity collection","GB","web",0
"13154",2015-02-28 23:00:00,0,"charity collection","GB","web",0
"13155",2015-03-07 23:00:00,1,"charity collection","GB","web",0
"13156",2015-03-14 23:00:00,1,"charity collection","GB","web",0
"13157",2015-03-21 23:00:00,1,"charity collection","GB","web",0
"13158",2015-03-28 23:00:00,1,"charity collection","GB","web",0
"13159",2015-04-04 22:00:00,1,"charity collection","GB","web",0
"13160",2015-04-11 22:00:00,1,"charity collection","GB","web",0
"13161",2015-04-18 22:00:00,1,"charity collection","GB","web",0
"13162",2015-04-25 22:00:00,1,"charity collection","GB","web",0
"13163",2015-05-02 22:00:00,0,"charity collection","GB","web",0
"13164",2015-05-09 22:00:00,0,"charity collection","GB","web",0
"13165",2015-05-16 22:00:00,1,"charity collection","GB","web",0
"13166",2015-05-23 22:00:00,0,"charity collection","GB","web",0
"13167",2015-05-30 22:00:00,1,"charity collection","GB","web",0
"13168",2015-06-06 22:00:00,1,"charity collection","GB","web",0
"13169",2015-06-13 22:00:00,0,"charity collection","GB","web",0
"13170",2015-06-20 22:00:00,1,"charity collection","GB","web",0
"13171",2015-06-27 22:00:00,1,"charity collection","GB","web",0
"13172",2015-07-04 22:00:00,1,"charity collection","GB","web",0
"13173",2015-07-11 22:00:00,1,"charity collection","GB","web",0
"13174",2015-07-18 22:00:00,1,"charity collection","GB","web",0
"13175",2015-07-25 22:00:00,1,"charity collection","GB","web",0
"13176",2015-08-01 22:00:00,1,"charity collection","GB","web",0
"13177",2015-08-08 22:00:00,1,"charity collection","GB","web",0
"13178",2015-08-15 22:00:00,1,"charity collection","GB","web",0
"13179",2015-08-22 22:00:00,1,"charity collection","GB","web",0
"13180",2015-08-29 22:00:00,1,"charity collection","GB","web",0
"13181",2015-09-05 22:00:00,1,"charity collection","GB","web",0
"13182",2015-09-12 22:00:00,1,"charity collection","GB","web",0
"13183",2015-09-19 22:00:00,1,"charity collection","GB","web",0
"13184",2015-09-26 22:00:00,1,"charity collection","GB","web",0
"13185",2015-10-03 22:00:00,1,"charity collection","GB","web",0
"13186",2015-10-10 22:00:00,1,"charity collection","GB","web",0
"13187",2015-10-17 22:00:00,1,"charity collection","GB","web",0
"13188",2015-10-24 22:00:00,1,"charity collection","GB","web",0
"13189",2015-10-31 23:00:00,1,"charity collection","GB","web",0
"13190",2015-11-07 23:00:00,1,"charity collection","GB","web",0
"13191",2015-11-14 23:00:00,1,"charity collection","GB","web",0
"13192",2015-11-21 23:00:00,1,"charity collection","GB","web",0
"13193",2015-11-28 23:00:00,1,"charity collection","GB","web",0
"13194",2015-12-05 23:00:00,1,"charity collection","GB","web",0
"13195",2015-12-12 23:00:00,1,"charity collection","GB","web",0
"13196",2015-12-19 23:00:00,0,"charity collection","GB","web",0
"13197",2015-12-26 23:00:00,1,"charity collection","GB","web",0
